"";"Year";"group_id";"Month";"C";"N";"Ca";"Mg";"K";"S";"Date"
"91";2012;"Layer 1";7;461,6137085;19,3530598;0;0;3,5e-06;0,1496072;2012-07-01
"92";2012;"Layer 1";8;461,743866;19,3662682;0;0;3,5e-06;0,149606;2012-08-01
"93";2012;"Layer 1";9;461,5284424;19,3639355;0;0;3,5e-06;0,1494842;2012-09-01
"94";2012;"Layer 1";10;461,3078003;19,3613625;0;0;3,6e-06;0,1493601;2012-10-01
"95";2012;"Layer 1";11;461,2794189;19,366663;0;0;3,7e-06;0,1493017;2012-11-01
"96";2012;"Layer 1";12;461,289856;19,3732395;0;0;3,7e-06;0,1492594;2012-12-01
"97";2013;"Layer 1";1;461,2804565;19,3785477;0;0;3,8e-06;0,1492127;2013-01-01
"98";2013;"Layer 1";2;461,2247925;19,3815403;0;0;3,8e-06;0,1491518;2013-02-01
"99";2013;"Layer 1";3;461,1022034;19,3814888;0;0;3,8e-06;0,1490688;2013-03-01
"100";2013;"Layer 1";4;460,9749756;19,3811531;0;0;3,9e-06;0,1489847;2013-04-01
"101";2013;"Layer 1";5;460,6666565;19,3732414;0;0;3,9e-06;0,1488382;2013-05-01
"102";2013;"Layer 1";6;460,3004456;19,3635006;0;0;3,9e-06;0,1486721;2013-06-01
"103";2013;"Layer 1";7;459,3250122;19,3308353;0;0;4e-06;0,1483084;2013-07-01
"104";2013;"Layer 1";8;459,4544373;19,343977;0;0;4e-06;0,1483072;2013-08-01
"105";2013;"Layer 1";9;459,2398682;19,3415947;0;0;4,1e-06;0,1481864;2013-09-01
"106";2013;"Layer 1";10;459,0200806;19,3389702;0;0;4,1e-06;0,1480633;2013-10-01
"107";2013;"Layer 1";11;458,9916687;19,3442173;0;0;4,2e-06;0,1480054;2013-11-01
"108";2013;"Layer 1";12;459,0019226;19,3507423;0;0;4,2e-06;0,1479635;2013-12-01
"109";2014;"Layer 1";1;458,9924622;19,3560028;0;0;4,3e-06;0,1479172;2014-01-01
"110";2014;"Layer 1";2;458,9369202;19,3589516;0;0;4,3e-06;0,1478567;2014-02-01
"111";2014;"Layer 1";3;458,8147888;19,35886;0;0;4,4e-06;0,1477744;2014-03-01
"112";2014;"Layer 1";4;458,6880493;19,3584843;0;0;4,4e-06;0,1476911;2014-04-01
"113";2014;"Layer 1";5;458,381073;19,3505402;0;0;4,4e-06;0,1475458;2014-05-01
"114";2014;"Layer 1";6;458,0165405;19,3407669;0;0;4,5e-06;0,1473812;2014-06-01
"115";2014;"Layer 1";7;457,045929;19,3080864;0;0;4,5e-06;0,1470206;2014-07-01
"116";2014;"Layer 1";8;457,1747131;19,3211651;0;0;4,6e-06;0,1470194;2014-08-01
"117";2014;"Layer 1";9;456,9610596;19,318737;0;0;4,6e-06;0,1468997;2014-09-01
"118";2014;"Layer 1";10;456,7422791;19,3160667;0;0;4,7e-06;0,1467776;2014-10-01
"119";2014;"Layer 1";11;456,7139282;19,3212624;0;0;4,7e-06;0,1467202;2014-11-01
"120";2014;"Layer 1";12;456,7240601;19,3277359;0;0;4,8e-06;0,1466786;2014-12-01
"121";2015;"Layer 1";1;456,7145386;19,3329487;0;0;4,8e-06;0,1466327;2015-01-01
"122";2015;"Layer 1";2;456,6591797;19,3358555;0;0;4,9e-06;0,1465728;2015-02-01
"123";2015;"Layer 1";3;456,5375366;19,3357258;0;0;4,9e-06;0,1464912;2015-03-01
"124";2015;"Layer 1";4;456,4113464;19,3353138;0;0;4,9e-06;0,1464086;2015-04-01
"125";2015;"Layer 1";5;456,1058044;19,3273411;0;0;5e-06;0,1462646;2015-05-01
"126";2015;"Layer 1";6;455,742981;19,3175392;0;0;5e-06;0,1461013;2015-06-01
"127";2015;"Layer 1";7;454,7771912;19,2848454;0;0;5e-06;0,1457439;2015-07-01
"128";2015;"Layer 1";8;454,9053345;19,2978611;0;0;5,1e-06;0,1457427;2015-08-01
"129";2015;"Layer 1";9;454,692688;19,2953873;0;0;5,1e-06;0,145624;2015-09-01
"130";2015;"Layer 1";10;454,474884;19,292675;0;0;5,2e-06;0,145503;2015-10-01
"131";2015;"Layer 1";11;454,4466248;19,2978172;0;0;5,2e-06;0,1454461;2015-11-01
"132";2015;"Layer 1";12;454,456665;19,3042393;0;0;5,3e-06;0,1454049;2015-12-01
"133";2016;"Layer 1";1;454,4471741;19,3094063;0;0;5,3e-06;0,1453593;2016-01-01
"134";2016;"Layer 1";2;454,3920288;19,3122711;0;0;5,4e-06;0,1452999;2016-02-01
"135";2016;"Layer 1";3;454,2709656;19,3121052;0;0;5,4e-06;0,1452191;2016-03-01
"136";2016;"Layer 1";4;454,1453552;19,311657;0;0;5,5e-06;0,1451372;2016-04-01
"137";2016;"Layer 1";5;453,8412781;19,3036537;0;0;5,5e-06;0,1449944;2016-05-01
"138";2016;"Layer 1";6;453,4802246;19,2938213;0;0;5,5e-06;0,1448326;2016-06-01
"139";2016;"Layer 1";7;452,5192566;19,261116;0;0;5,6e-06;0,1444783;2016-07-01
"140";2016;"Layer 1";8;452,646759;19,2740688;0;0;5,6e-06;0,144477;2016-08-01
"141";2016;"Layer 1";9;452,4351196;19,2715511;0;0;5,7e-06;0,1443594;2016-09-01
"142";2016;"Layer 1";10;452,2183838;19,268795;0;0;5,7e-06;0,1442395;2016-10-01
"143";2016;"Layer 1";11;452,1902466;19,2738876;0;0;5,8e-06;0,144183;2016-11-01
"144";2016;"Layer 1";12;452,2002563;19,280262;0;0;5,8e-06;0,1441422;2016-12-01
"145";2017;"Layer 1";1;452,1908264;19,2853851;0;0;5,9e-06;0,1440971;2017-01-01
"146";2017;"Layer 1";2;452,1359863;19,2882099;0;0;5,9e-06;0,1440382;2017-02-01
"147";2017;"Layer 1";3;452,0155334;19,2880077;0;0;6e-06;0,143958;2017-03-01
"148";2017;"Layer 1";4;451,8905334;19,2875233;0;0;6e-06;0,1438768;2017-04-01
"149";2017;"Layer 1";5;451,5879517;19,2794933;0;0;6e-06;0,1437353;2017-05-01
"150";2017;"Layer 1";6;451,2287292;19,2696342;0;0;6,1e-06;0,1435749;2017-06-01
"151";2017;"Layer 1";7;450,272522;19,2369175;0;0;6,1e-06;0,1432237;2017-07-01
"152";2017;"Layer 1";8;450,3994446;19,2498074;0;0;6,1e-06;0,1432224;2017-08-01
"153";2017;"Layer 1";9;450,1889038;19,2472458;0;0;6,2e-06;0,1431058;2017-09-01
"154";2017;"Layer 1";10;449,9732666;19,2444458;0;0;6,2e-06;0,1429869;2017-10-01
"155";2017;"Layer 1";11;449,9453125;19,2494869;0;0;6,3e-06;0,142931;2017-11-01
"156";2017;"Layer 1";12;449,9552917;19,2558117;0;0;6,3e-06;0,1428905;2017-12-01
"157";2018;"Layer 1";1;449,9458923;19,2608891;0;0;6,4e-06;0,1428457;2018-01-01
"158";2018;"Layer 1";2;449,8913574;19,2636719;0;0;6,4e-06;0,1427874;2018-02-01
"159";2018;"Layer 1";3;449,7715454;19,2634335;0;0;6,5e-06;0,1427079;2018-03-01
"160";2018;"Layer 1";4;449,6472168;19,2629128;0;0;6,5e-06;0,1426274;2018-04-01
"161";2018;"Layer 1";5;449,3461914;19,2548542;0;0;6,6e-06;0,1424871;2018-05-01
"162";2018;"Layer 1";6;448,9887695;19,2449665;0;0;6,6e-06;0,1423281;2018-06-01
"163";2018;"Layer 1";7;448,037384;19,2122421;0;0;6,6e-06;0,1419799;2018-07-01
"164";2018;"Layer 1";8;448,1636963;19,225069;0;0;6,7e-06;0,1419787;2018-08-01
"165";2018;"Layer 1";9;447,9542236;19,2224655;0;0;6,7e-06;0,1418631;2018-09-01
"166";2018;"Layer 1";10;447,7397461;19,2196217;0;0;6,8e-06;0,1417453;2018-10-01
"167";2018;"Layer 1";11;447,7119751;19,2246132;0;0;6,8e-06;0,1416898;2018-11-01
"168";2018;"Layer 1";12;447,7219238;19,2308884;0;0;6,9e-06;0,1416496;2018-12-01
"169";2019;"Layer 1";1;447,7126465;19,2359219;0;0;6,9e-06;0,1416053;2019-01-01
"170";2019;"Layer 1";2;447,6584473;19,2386646;0;0;7e-06;0,1415474;2019-02-01
"171";2019;"Layer 1";3;447,5392761;19,2383919;0;0;7e-06;0,1414686;2019-03-01
"172";2019;"Layer 1";4;447,4156189;19,2378368;0;0;7,1e-06;0,1413889;2019-04-01
"173";2019;"Layer 1";5;447,1161804;19,2297516;0;0;7,1e-06;0,1412498;2019-05-01
"174";2019;"Layer 1";6;446,7606201;19,2198372;0;0;7,1e-06;0,1410922;2019-06-01
"175";2019;"Layer 1";7;445,8139648;19,1871052;0;0;7,2e-06;0,140747;2019-07-01
"176";2019;"Layer 1";8;445,9396667;19,1998711;0;0;7,2e-06;0,1407458;2019-08-01
"177";2019;"Layer 1";9;445,7313232;19,1972275;0;0;7,3e-06;0,1406312;2019-09-01
"178";2019;"Layer 1";10;445,5179443;19,1943436;0;0;7,3e-06;0,1405143;2019-10-01
"179";2019;"Layer 1";11;445,4904175;19,1992874;0;0;7,4e-06;0,1404594;2019-11-01
"180";2019;"Layer 1";12;445,5004272;19,2055149;0;0;7,4e-06;0,1404196;2019-12-01
"181";2020;"Layer 1";1;445,491272;19,2105026;0;0;7,5e-06;0,1403756;2020-01-01
"182";2020;"Layer 1";2;445,4374084;19,2132072;0;0;7,5e-06;0,1403182;2020-02-01
"183";2020;"Layer 1";3;445,3189392;19,2128983;0;0;7,5e-06;0,1402401;2020-03-01
"184";2020;"Layer 1";4;445,1960449;19,2123089;0;0;7,6e-06;0,1401611;2020-04-01
"185";2020;"Layer 1";5;444,8982239;19,2041969;0;0;7,6e-06;0,1400232;2020-05-01
"186";2020;"Layer 1";6;444,5445557;19,1942558;0;0;7,7e-06;0,1398669;2020-06-01
"187";2020;"Layer 1";7;443,6026306;19,1615181;0;0;7,7e-06;0,1395248;2020-07-01
"188";2020;"Layer 1";8;443,7277527;19,1742229;0;0;7,7e-06;0,1395236;2020-08-01
"189";2020;"Layer 1";9;443,5205688;19,1715374;0;0;7,8e-06;0,13941;2020-09-01
"190";2020;"Layer 1";10;443,3084412;19,1686134;0;0;7,8e-06;0,1392941;2020-10-01
"191";2020;"Layer 1";11;443,2811279;19,1735077;0;0;7,9e-06;0,1392397;2020-11-01
"192";2020;"Layer 1";12;443,2911682;19,1796875;0;0;7,9e-06;0,1392002;2020-12-01
"193";2021;"Layer 1";1;443,2821655;19,1846313;0;0;8e-06;0,1391566;2021-01-01
"194";2021;"Layer 1";2;443,2287292;19,1872959;0;0;8e-06;0,1390998;2021-02-01
"195";2021;"Layer 1";3;443,1109619;19,1869526;0;0;8,1e-06;0,1390223;2021-03-01
"196";2021;"Layer 1";4;442,9888306;19,1863308;0;0;8,1e-06;0,1389439;2021-04-01
"197";2021;"Layer 1";5;442,692688;19,178194;0;0;8,2e-06;0,1388073;2021-05-01
"198";2021;"Layer 1";6;442,3409729;19,1682281;0;0;8,2e-06;0,1386524;2021-06-01
"199";2021;"Layer 1";7;441,4037781;19,1354866;0;0;8,2e-06;0,1383132;2021-07-01
"200";2021;"Layer 1";8;441,5283203;19,1481285;0;0;8,3e-06;0,138312;2021-08-01
"201";2021;"Layer 1";9;441,3223267;19,1454029;0;0;8,3e-06;0,1381994;2021-09-01
"202";2021;"Layer 1";10;441,1113892;19,1424389;0;0;8,4e-06;0,1380845;2021-10-01
"203";2021;"Layer 1";11;441,0843811;19,1472836;0;0;8,4e-06;0,1380305;2021-11-01
"204";2021;"Layer 1";12;441,0945435;19,1534157;0;0;8,5e-06;0,1379914;2021-12-01
"205";2022;"Layer 1";1;441,0857544;19,1583157;0;0;8,5e-06;0,1379482;2022-01-01
"206";2022;"Layer 1";2;441,0327148;19,1609421;0;0;8,6e-06;0,1378918;2022-02-01
"207";2022;"Layer 1";3;440,9157104;19,1605644;0;0;8,6e-06;0,1378151;2022-03-01
"208";2022;"Layer 1";4;440,7943726;19,1599083;0;0;8,6e-06;0,1377374;2022-04-01
"209";2022;"Layer 1";5;440,4999084;19,1517467;0;0;8,7e-06;0,1376019;2022-05-01
"210";2022;"Layer 1";6;440,150116;19,1417542;0;0;8,7e-06;0,1374483;2022-06-01
"211";2022;"Layer 1";7;439,2175903;19,1090088;0;0;8,7e-06;0,1371121;2022-07-01
"212";2022;"Layer 1";8;439,3415222;19,1215897;0;0;8,8e-06;0,1371109;2022-08-01
"213";2022;"Layer 1";9;439,1367188;19,118824;0;0;8,8e-06;0,1369993;2022-09-01
"214";2022;"Layer 1";10;438,9270325;19,1158199;0;0;8,9e-06;0,1368854;2022-10-01
"215";2022;"Layer 1";11;438,9003296;19,1206188;0;0;9e-06;0,1368319;2022-11-01
"216";2022;"Layer 1";12;438,9105835;19,1267052;0;0;9e-06;0,1367931;2022-12-01
"217";2023;"Layer 1";1;438,9019775;19,1315632;0;0;9,1e-06;0,1367503;2023-01-01
"218";2023;"Layer 1";2;438,8494263;19,1341515;0;0;9,1e-06;0,1366944;2023-02-01
"219";2023;"Layer 1";3;438,7332458;19,1337395;0;0;9,1e-06;0,1366183;2023-03-01
"220";2023;"Layer 1";4;438,6127014;19,1330509;0;0;9,2e-06;0,1365413;2023-04-01
"221";2023;"Layer 1";5;438,3200073;19,1248646;0;0;9,2e-06;0,136407;2023-05-01
"222";2023;"Layer 1";6;437,9721985;19,1148491;0;0;9,3e-06;0,1362548;2023-06-01
"223";2023;"Layer 1";7;437,044342;19,0821018;0;0;9,3e-06;0,1359214;2023-07-01
"224";2023;"Layer 1";8;437,1676941;19,0946236;0;0;9,3e-06;0,1359202;2023-08-01
"225";2023;"Layer 1";9;436,9641418;19,0918198;0;0;9,4e-06;0,1358096;2023-09-01
"226";2023;"Layer 1";10;436,7557373;19,0887756;0;0;9,4e-06;0,1356968;2023-10-01
"227";2023;"Layer 1";11;436,7294006;19,0935249;0;0;9,5e-06;0,1356437;2023-11-01
"228";2023;"Layer 1";12;436,7398071;19,0995636;0;0;9,5e-06;0,1356052;2023-12-01
"229";2024;"Layer 1";1;436,7314758;19,1043777;0;0;9,6e-06;0,1355628;2024-01-01
"230";2024;"Layer 1";2;436,6793823;19,1069279;0;0;9,6e-06;0,1355074;2024-02-01
"231";2024;"Layer 1";3;436,5640259;19,1064835;0;0;9,7e-06;0,1354319;2024-03-01
"232";2024;"Layer 1";4;436,4443665;19,1057625;0;0;9,7e-06;0,1353556;2024-04-01
"233";2024;"Layer 1";5;436,1534119;19,0975533;0;0;9,8e-06;0,1352224;2024-05-01
"234";2024;"Layer 1";6;435,8076172;19,0875149;0;0;9,8e-06;0,1350715;2024-06-01
"235";2024;"Layer 1";7;434,8843994;19,0547695;0;0;9,8e-06;0,1347411;2024-07-01
"236";2024;"Layer 1";8;435,0071411;19,0672321;0;0;9,9e-06;0,1347399;2024-08-01
"237";2024;"Layer 1";9;434,8048706;19,0643883;0;0;9,9e-06;0,1346302;2024-09-01
"238";2024;"Layer 1";10;434,5977783;19,061306;0;0;1e-05;0,1345184;2024-10-01
"239";2024;"Layer 1";11;434,5718384;19,0660095;0;0;1e-05;0,1344657;2024-11-01
"240";2024;"Layer 1";12;434,582428;19,0720024;0;0;1,01e-05;0,1344276;2024-12-01
"241";2025;"Layer 1";1;434,5743408;19,0767746;0;0;1,01e-05;0,1343855;2025-01-01
"242";2025;"Layer 1";2;434,5227356;19,0792847;0;0;1,02e-05;0,1343306;2025-02-01
"243";2025;"Layer 1";3;434,4082642;19,0788078;0;0;1,02e-05;0,1342559;2025-03-01
"244";2025;"Layer 1";4;434,2894592;19,0780563;0;0;1,02e-05;0,1341801;2025-04-01
"245";2025;"Layer 1";5;434,0003357;19,0698261;0;0;1,03e-05;0,1340482;2025-05-01
"246";2025;"Layer 1";6;433,6565857;19,0597649;0;0;1,03e-05;0,1338986;2025-06-01
"247";2025;"Layer 1";7;432,7380066;19,0270195;0;0;1,03e-05;0,133571;2025-07-01
"248";2025;"Layer 1";8;432,8601685;19,0394211;0;0;1,04e-05;0,1335699;2025-08-01
"249";2025;"Layer 1";9;432,6592102;19,0365391;0;0;1,04e-05;0,1334611;2025-09-01
"250";2025;"Layer 1";10;432,4534912;19,0334206;0;0;1,05e-05;0,1333502;2025-10-01
"251";2025;"Layer 1";11;432,427948;19,0380802;0;0;1,06e-05;0,1332981;2025-11-01
"252";2025;"Layer 1";12;432,4387512;19,0440292;0;0;1,06e-05;0,1332603;2025-12-01
"253";2026;"Layer 1";1;432,4309998;19,0487633;0;0;1,07e-05;0,1332186;2026-01-01
"254";2026;"Layer 1";2;432,3799744;19,0512409;0;0;1,07e-05;0,1331641;2026-02-01
"255";2026;"Layer 1";3;432,2664185;19,0507355;0;0;1,07e-05;0,13309;2026-03-01
"256";2026;"Layer 1";4;432,1485901;19,0499573;0;0;1,08e-05;0,133015;2026-04-01
"257";2026;"Layer 1";5;431,8613586;19,0417099;0;0;1,08e-05;0,1328841;2026-05-01
"258";2026;"Layer 1";6;431,5197449;19,0316334;0;0;1,09e-05;0,1327358;2026-06-01
"259";2026;"Layer 1";7;430,6058044;18,9988956;0;0;1,09e-05;0,1324111;2026-07-01
"260";2026;"Layer 1";8;430,727478;19,0112438;0;0;1,09e-05;0,13241;2026-08-01
"261";2026;"Layer 1";9;430,5278931;19,0083313;0;0;1,1e-05;0,1323022;2026-09-01
"262";2026;"Layer 1";10;430,3235779;19,0051823;0;0;1,1e-05;0,1321923;2026-10-01
"263";2026;"Layer 1";11;430,2985535;19,009798;0;0;1,11e-05;0,1321405;2026-11-01
"264";2026;"Layer 1";12;430,3096313;19,0157051;0;0;1,11e-05;0,1321031;2026-12-01
"265";2027;"Layer 1";1;430,3022461;19,020401;0;0;1,12e-05;0,1320617;2027-01-01
"266";2027;"Layer 1";2;430,2518311;19,0228462;0;0;1,12e-05;0,1320078;2027-02-01
"267";2027;"Layer 1";3;430,1391907;19,0223122;0;0;1,13e-05;0,1319343;2027-03-01
"268";2027;"Layer 1";4;430,0223083;19,0215034;0;0;1,13e-05;0,1318599;2027-04-01
"269";2027;"Layer 1";5;429,7369385;19,0132332;0;0;1,14e-05;0,1317302;2027-05-01
"270";2027;"Layer 1";6;429,3973389;19,0031338;0;0;1,14e-05;0,1315832;2027-06-01
"271";2027;"Layer 1";7;428,4879456;18,9703999;0;0;1,14e-05;0,1312613;2027-07-01
"272";2027;"Layer 1";8;428,6090088;18,982687;0;0;1,15e-05;0,1312602;2027-08-01
"273";2027;"Layer 1";9;428,4107056;18,9797344;0;0;1,15e-05;0,1311533;2027-09-01
"274";2027;"Layer 1";10;428,2077637;18,9765453;0;0;1,16e-05;0,1310443;2027-10-01
"275";2027;"Layer 1";11;428,1831055;18,9811115;0;0;1,16e-05;0,130993;2027-11-01
"276";2027;"Layer 1";12;428,194397;18,9869709;0;0;1,17e-05;0,1309559;2027-12-01
