"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"Al";"Si";"P";"group_id";"Date"
"121";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;1;0,1431818;0,1351724;0,2502039;0,0398829;0,9349079;1,4248515;0,01446;"Layer 1";2015-01-01
"122";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;2;0,1345654;0,1268259;0,234896;0,0374576;0,8777245;1,337559;0,0136746;"Layer 1";2015-02-01
"123";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;3;0,1693257;0,1644544;0,3053819;0,0471838;1,1242124;1,7162795;0,0173055;"Layer 1";2015-03-01
"124";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;4;0,2716754;0,2731016;0,5139353;0,07505;1,8550373;2,8365676;0,0293299;"Layer 1";2015-04-01
"125";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;5;0,4377416;0,4599388;0,8770636;0,1194449;3,0986023;4,7483516;0,0503945;"Layer 1";2015-05-01
"126";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;6;0,5121779;0,6379777;1,2297997;0,1350006;4,0517812;6,2761245;0,071935;"Layer 1";2015-06-01
"127";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;7;0,4691664;0,6915334;1,3400781;0,118572;4,1218381;6,4563346;0,0828136;"Layer 1";2015-07-01
"128";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;8;0,6056626;0,7975053;1,5626612;0,1616596;5,035131;7,8076897;0,0804197;"Layer 1";2015-08-01
"129";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;9;0,4539456;0,5189416;1,0037781;0,1243663;3,4279647;5,2724657;0,0507488;"Layer 1";2015-09-01
"130";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;10;0,26574;0,2893474;0,5472083;0,0713041;1,9167607;2,9477971;0,0329405;"Layer 1";2015-10-01
"131";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;11;0,1825917;0,1759776;0,3285049;0,0501503;1,2147332;1,8537633;0,019798;"Layer 1";2015-11-01
"132";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 1.csv";2015;12;0,1300751;0,1247636;0,229995;0,0364844;0,8538177;1,3026861;0,0127611;"Layer 1";2015-12-01
"133";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;1;0,1071497;0,1107684;0,2025881;0,0303302;0,7299786;1,1196389;0,0102224;"Layer 2";2005-01-01
"134";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;2;0,103832;0,1065577;0,1956577;0,0293073;0,7064778;1,0828453;0,0100172;"Layer 2";2005-02-01
"135";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;3;0,1325394;0,1378966;0,2543693;0,0373021;0,9117759;1,3984747;0,0130369;"Layer 2";2005-03-01
"136";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;4;0,1901852;0,2066658;0,3857169;0,0532507;1,3521121;2,0783329;0,0194931;"Layer 2";2005-04-01
"137";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;5;0,2868076;0,3217905;0,609834;0,080006;2,1033888;3,2357559;0,029826;"Layer 2";2005-05-01
"138";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;6;0,3914431;0,4455281;0,8612479;0,108469;2,9472609;4,5302758;0,0410199;"Layer 2";2005-06-01
"139";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;7;0,3958812;0,5541561;1,0908226;0,1051973;3,4402571;5,352005;0,0539226;"Layer 2";2005-07-01
"140";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;8;0,4201422;0,6200961;1,2275548;0,1107791;3,7886806;5,910275;0,060707;"Layer 2";2005-08-01
"141";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;9;0,317225;0,4577862;0,8988671;0,0833962;2,8039076;4,372808;0,0458397;"Layer 2";2005-09-01
"142";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;10;0,1973808;0,252941;0,4870978;0,0525148;1,6008242;2,4829023;0,0256231;"Layer 2";2005-10-01
"143";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;11;0,1591984;0,1608278;0,3005328;0,0442513;1,0899614;1,6674294;0,0162206;"Layer 2";2005-11-01
"144";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2005;12;0,1168086;0,1169531;0,215472;0,0328579;0,7862865;1,2029704;0,0113139;"Layer 2";2005-12-01
"145";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;1;0,1127419;0,1140332;0,2093014;0,0318221;0,7603186;1,1642745;0,0108503;"Layer 2";2006-01-01
"146";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;2;0,1086661;0,1093994;0,2014506;0,0305882;0,7326897;1,1214527;0,0105787;"Layer 2";2006-02-01
"147";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;3;0,1344217;0,1389023;0,2562505;0,0378192;0,9205848;1,4113867;0,0132711;"Layer 2";2006-03-01
"148";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;4;0,1939398;0,2088632;0,3897844;0,0542705;1,3702911;2,1051869;0,0199955;"Layer 2";2006-04-01
"149";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;5;0,2917381;0,3243468;0,6148261;0,0812956;2,1271794;3,2705786;0,0305261;"Layer 2";2006-05-01
"150";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;6;0,351706;0,4072532;0,7800429;0,0981628;2,6524544;4,0842838;0,0362983;"Layer 2";2006-06-01
"151";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;7;0,37808;0,5507656;1,0821913;0,0990176;3,3591793;5,2420082;0,056127;"Layer 2";2006-07-01
"152";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;8;0,4179651;0,6276978;1,2364998;0,1086596;3,7875254;5,9209695;0,0652005;"Layer 2";2006-08-01
"153";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;9;0,3220092;0,4624351;0,9068986;0,0846002;2,8340981;4,4193287;0,0466449;"Layer 2";2006-09-01
"154";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;10;0,1980989;0,254036;0,4888482;0,0526267;1,6059555;2,4913127;0,0259501;"Layer 2";2006-10-01
"155";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;11;0,1632051;0,1637742;0,3062561;0,0452665;1,1136183;1,7029349;0,016802;"Layer 2";2006-11-01
"156";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2006;12;0,1220154;0,1201815;0,2219364;0,0342176;0,8150992;1,2456189;0,0119555;"Layer 2";2006-12-01
"157";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;1;0,1193091;0,1181258;0,2177637;0,0335251;0,7979271;1,2198873;0,0116275;"Layer 2";2007-01-01
"158";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;2;0,1117339;0,1113513;0,2053521;0,0313982;0,7498484;1,1468794;0,0109404;"Layer 2";2007-02-01
"159";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;3;0,1446469;0,1455483;0,2699196;0,0404783;0,9802228;1,4997996;0,0144704;"Layer 2";2007-03-01
"160";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;4;0,2077436;0,2185567;0,4097756;0,0578941;1,4542832;2,2301774;0,0215439;"Layer 2";2007-04-01
"161";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;5;0,3113059;0,341181;0,648172;0,086536;2,2548032;3,4632204;0,0327674;"Layer 2";2007-05-01
"162";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;6;0,3801167;0,4410667;0,8570319;0,1048941;2,9111202;4,478344;0,040464;"Layer 2";2007-06-01
"163";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;7;0,375593;0,4474846;0,8680863;0,1051337;2,9199233;4,4976254;0,0371598;"Layer 2";2007-07-01
"164";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;8;0,3604545;0,4567157;0,875804;0,1012081;2,8841946;4,4640255;0,0363697;"Layer 2";2007-08-01
"165";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;9;0,2199349;0,2992845;0,55375;0,0616476;1,7981937;2,8050795;0,0231285;"Layer 2";2007-09-01
"166";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;10;0,1904332;0,2141552;0,4012455;0,0534001;1,3918632;2,1429014;0,0189336;"Layer 2";2007-10-01
"167";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;11;0,1596896;0,161438;0,3019485;0,0443426;1,0950634;1,6752261;0,0163034;"Layer 2";2007-11-01
"168";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2007;12;0,1252907;0,1224485;0,2265172;0,0350497;0,8347315;1,2748948;0,0123751;"Layer 2";2007-12-01
"169";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;1;0,121941;0,1195631;0,2205127;0,0342331;0,8108916;1,2389283;0,0119504;"Layer 2";2008-01-01
"170";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;2;0,1149004;0,1132678;0,2091921;0,0322252;0,7671656;1,1724721;0,0113305;"Layer 2";2008-02-01
"171";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;3;0,1441695;0,14494;0,268495;0,0403812;0,9749771;1,4918075;0,0144242;"Layer 2";2008-03-01
"172";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;4;0,2064217;0,2166888;0,405149;0,0576085;1,4376322;2,2048988;0,0215092;"Layer 2";2008-04-01
"173";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;5;0,2759148;0,3139158;0,5893241;0,0771579;2,0178227;3,1099291;0,0294299;"Layer 2";2008-05-01
"174";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;6;0,4269784;0,479294;0,92502;0,1173428;3,1803846;4,886785;0,0470767;"Layer 2";2008-06-01
"175";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;7;0,4236628;0,5599972;1,1000148;0,1139172;3,5466833;5,4979353;0,0534669;"Layer 2";2008-07-01
"176";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;8;0,4656291;0,6169479;1,2224209;0,1264813;3,9324031;6,0891151;0,0555106;"Layer 2";2008-08-01
"177";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;9;0,3506382;0,4367382;0,8590138;0,0962266;2,8379071;4,3799448;0,0383842;"Layer 2";2008-09-01
"178";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;10;0,2273044;0,2549963;0,4879375;0,0622627;1,6918927;2,6014755;0,0246571;"Layer 2";2008-10-01
"179";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;11;0,1716699;0,1754653;0,3297473;0,0469741;1,1908438;1,8233739;0,0187941;"Layer 2";2008-11-01
"180";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2008;12;0,1335487;0,1286138;0,2387961;0,0370954;0,8858068;1,3515562;0,0135511;"Layer 2";2008-12-01
"181";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;1;0,1279699;0,1237072;0,2289159;0,0357517;0,8470818;1,292882;0,0127388;"Layer 2";2009-01-01
"182";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;2;0,1197096;0,1165347;0,2157507;0,033454;0,7954767;1,2146471;0,0119452;"Layer 2";2009-02-01
"183";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;3;0,1499782;0,1486288;0,275823;0,0418943;1,0073669;1,5398431;0,0151511;"Layer 2";2009-03-01
"184";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;4;0,2127607;0,2210427;0,4142206;0,059242;1,4763489;2,2624452;0,0222488;"Layer 2";2009-04-01
"185";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;5;0,3350452;0,3575964;0,6790791;0,0928083;2,3847291;3,6574178;0,0360159;"Layer 2";2009-05-01
"186";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;6;0,3801046;0,428261;0,8237623;0,105509;2,8286579;4,3472619;0,0399661;"Layer 2";2009-06-01
"187";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;7;0,2679281;0,3662307;0,6790958;0,0750351;2,1896157;3,4169879;0,029329;"Layer 2";2009-07-01
"188";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;8;0,2400472;0,3744722;0,6705744;0,0664488;2,0869563;3,2966921;0,0295821;"Layer 2";2009-08-01
"189";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;9;0,1520428;0,260658;0,4427893;0,0413494;1,3645185;2,1810663;0,0204887;"Layer 2";2009-09-01
"190";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;10;0,197585;0,2184664;0,4098637;0,055305;1,42942;2,1983309;0,019874;"Layer 2";2009-10-01
"191";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;11;0,1668295;0,1659456;0,3102286;0,0462123;1,1316496;1,7296889;0,0173348;"Layer 2";2009-11-01
"192";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2009;12;0,1315269;0,1264122;0,2342581;0,0366484;0,8690824;1,3259343;0,0132242;"Layer 2";2009-12-01
"193";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;1;0,1305232;0,125319;0,2320323;0,0364126;0,8609591;1,3134934;0,0130798;"Layer 2";2010-01-01
"194";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;2;0,123415;0,1190792;0,2207859;0,0343919;0,8171418;1,2469854;0,0124488;"Layer 2";2010-02-01
"195";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;3;0,155185;0,152241;0,2830549;0,0432141;1,0383133;1,586023;0,0158402;"Layer 2";2010-03-01
"196";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;4;0,2200125;0,2259367;0,4237602;0,0611515;1,5171821;2,3232615;0,0231623;"Layer 2";2010-04-01
"197";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;5;0,334501;0,3563093;0,6757905;0,0927208;2,3740759;3,6410437;0,0360041;"Layer 2";2010-05-01
"198";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;6;0,4366781;0,4745079;0,9101201;0,1204536;3,1656203;4,8568778;0,0478527;"Layer 2";2010-06-01
"199";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;7;0,4755192;0,5473697;1,0631363;0,1308076;3,6150653;5,5596952;0,0521766;"Layer 2";2010-07-01
"200";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;8;0,3799345;0,4741358;0,9102983;0,1065825;3,0098863;4,6541147;0,0386699;"Layer 2";2010-08-01
"201";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;9;0,3290207;0,3873526;0,7441803;0,0920262;2,517751;3,8791261;0,0331309;"Layer 2";2010-09-01
"202";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;10;0,2447843;0,2581496;0,4893165;0,0673986;1,7369763;2,6624506;0,0262485;"Layer 2";2010-10-01
"203";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;11;0,174434;0,1718819;0,3216203;0,048084;1,1776142;1,7990803;0,0185688;"Layer 2";2010-11-01
"204";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2010;12;0,1355448;0,1290554;0,2393417;0,0376718;0,8913402;1,359118;0,0137949;"Layer 2";2010-12-01
"205";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;1;0,1334283;0,1269567;0,235154;0,037167;0,8756386;1,3351474;0,0134778;"Layer 2";2011-01-01
"206";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;2;0,124245;0,1192186;0,2209228;0,0346339;0,8191905;1,2497176;0,0125498;"Layer 2";2011-02-01
"207";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;3;0,1565023;0,1526628;0,2836837;0,0435894;1,0426314;1,5921146;0,0160056;"Layer 2";2011-03-01
"208";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;4;0,2237344;0,2277755;0,4270797;0,0621512;1,5338227;2,3475838;0,0236641;"Layer 2";2011-04-01
"209";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;5;0,3337097;0,3546738;0,6719889;0,0925444;2,3619173;3,6222527;0,0359818;"Layer 2";2011-05-01
"210";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;6;0,4174861;0,4587315;0,8798726;0,1154874;3,0477045;4,6787062;0,045099;"Layer 2";2011-06-01
"211";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;7;0,4566273;0,5825667;1,1374751;0,122661;3,7168665;5,7535405;0,0578326;"Layer 2";2011-07-01
"212";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;8;0,4901578;0,6078404;1,1986541;0,1346432;3,9551027;6,1010809;0,0541194;"Layer 2";2011-08-01
"213";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;9;0,3562733;0,4221454;0,8252729;0,098722;2,7812567;4,2807527;0,0366445;"Layer 2";2011-09-01
"214";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;10;0,2436561;0,269945;0,5143076;0,0662558;1,7904621;2,7529581;0,0278384;"Layer 2";2011-10-01
"215";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;11;0,1808465;0,1849278;0,3469725;0,0489826;1,2513824;1,9173396;0,0210838;"Layer 2";2011-11-01
"216";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2011;12;0,1399921;0,1329757;0,2470642;0,0387053;0,9214641;1,4049168;0,0145622;"Layer 2";2011-12-01
"217";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;1;0,1350335;0,1280267;0,2372262;0,0375735;0,8846816;1,3486385;0,0137053;"Layer 2";2012-01-01
"218";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;2;0,1282738;0,1219084;0,2261586;0,0356506;0,8420229;1,283778;0,0131224;"Layer 2";2012-02-01
"219";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;3;0,1574551;0,1530543;0,2843876;0,0438459;1,0465713;1,5977972;0,0161318;"Layer 2";2012-03-01
"220";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;4;0,2284987;0,2314032;0,4344176;0,0633553;1,5639491;2,3927515;0,024286;"Layer 2";2012-04-01
"221";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;5;0,3510723;0,3687348;0,7006362;0,096931;2,475704;3,7933517;0,0382844;"Layer 2";2012-05-01
"222";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;6;0,4489951;0,4947222;0,9520431;0,1230036;3,2953937;5,0598135;0,0506299;"Layer 2";2012-06-01
"223";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;7;0,4719057;0,6053953;1,1787667;0,1259102;3,8425062;5,9532204;0,0622079;"Layer 2";2012-07-01
"224";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;8;0,4554073;0,6443268;1,2710178;0,1208069;3,9873655;6,2059455;0,0630966;"Layer 2";2012-08-01
"225";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;9;0,334068;0,4753411;0,9287363;0,0874228;2,9117095;4,5404639;0,0493238;"Layer 2";2012-09-01
"226";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;10;0,2605017;0,2787403;0,5284277;0,0706015;1,8633472;2,8606606;0,0305676;"Layer 2";2012-10-01
"227";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;11;0,1784978;0,1737738;0,3248957;0,0491596;1,1949217;1,8243297;0,01916;"Layer 2";2012-11-01
"228";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2012;12;0,137719;0,1299294;0,2408669;0,0382627;0,9000661;1,3716828;0,0140794;"Layer 2";2012-12-01
"229";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2013;1;0,1357621;0,1284485;0,2380341;0,037759;0,8884445;1,3542037;0,0138105;"Layer 2";2013-01-01
"230";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2013;2;0,1296611;0,1232369;0,2288247;0,0359675;0,852191;1,2992845;0,013355;"Layer 2";2013-02-01
"231";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2013;3;0,1664363;0,1607372;0,2997105;0,0459946;1,1070617;1,6894006;0,0175261;"Layer 2";2013-03-01
