"";"Year";"NG_PP";"CaG_PP";"MgG_PP";"KG_PP";"SG_PP";"PG_PP";"NG_PU";"CaG_PU";"MgG_PU";"KG_PU";"SG_PU";"PG_PU";"NG_AU";"CaG_AU";"MgG_AU";"KG_AU";"SG_AU";"PG_AU";"NG_Diff";"CaG_Diff";"MgG_Diff";"KG_Diff";"SG_Diff";"PG_Diff"
"12";2016;0,0004883;595054,5703124;190357,6884766;558823,3125001;231843,1542969;172271,8398438;274096,9746094;34789,3961334;14595,4660339;38077,1601562;13483,5859988;10544,1525878;207273,4633785;38506,4066771;16768,8626863;67296,4824221;13483,5866395;10544,1534425;66823,5112309;-3717,0105437;-2173,3966524;-29219,3222659;-0,000640700000076322;-0,000854699999763397
"13";2017;0,0029297;595228,1406251;190281,5507813;558657,2343749;231817,6992186;171361,5898438;272401,0949707;34821,9880829;14668,2931215;38291,2669066;13516,031616;10515,521484;208410,3825683;38695,4515685;16933,1765442;68740,5126955;13516,031891;10515,521484;63990,7124024;-3873,4634856;-2264,8834227;-30449,2457889;-0,000274999998509884;0
"14";2018;0;595987,6523438;190488,0136717;559328,2070312;231952,9863281;172747,8369141;272388,1569824;34323,522049;14477,4048156;37718,7803346;13398,500946;10508,8953856;205208,3483887;38340,4411928;16826,1675569;69295,7219238;13398,5015869;10508,8953856;67179,8085937;-4016,9191438;-2348,7627413;-31576,9415892;-0,000640899999780231;0
"15";2019;0,0058593;596525,8671875;190550,0878909;559547,3398439;232076,1191405;172365,2304685;268737,1240235;34043,3014527;14435,9500733;37612,7833253;13309,1609495;10368,3310549;204222,4291991;38196,5209044;16864,4081575;70261,1452635;13309,1608276;10368,3320309;64514,6948244;-4153,2194517;-2428,4580842;-32648,3619382;0,000121899998703157;-0,000976000001173816
"16";2020;0,0029297;596859,3085937;190582,3291015;559734,6406252;231990,1796875;171090,9257813;264953,4682616;34042,8310395;14490,2738341;37757,071411;13379,7178346;10243,2343753;204978,7009277;38332,3716126;16998,4426575;71477,0593263;13379,717865;10243,2343753;59974,7673339;-4289,5405731;-2508,1688234;-33719,9879153;-3,04000004689442e-05;0
"17";2021;0,0107421;598194,0195312;190861,1874999;560574,1015625;232481,4726564;172489,7792969;265586,0646972;33502,660721;14291,911499;37171,5589598;13063,0768738;10420,3271483;202259,3469237;37916,9121092;16873,0027159;71871,9174804;13063,0766599;10420,3261723;63326,7177735;-4414,2513882;-2581,0912169;-34700,3585206;0,000213900000744616;0,000976000001173816
"18";2022;0,008789;598069,0937498;190806,5722657;560447,6054687;232229,6835937;172085,2666016;264554,4091795;33448,6218108;14323,507843;37271,8786009;13243,8695677;10212,0209959;202583,1245116;37985,3434144;16976,2079163;72934,9663086;13243,8703307;10212,0205079;61971,2846679;-4536,7216036;-2652,7000733;-35663,0877077;-0,000763000000006286;0,000487999999677413
"19";2023;0,0136718;597449,9179687;190664,8896484;560127,8398438;231852,4609374;170942,9785156;262972,4106447;33756,3954011;14438,3558047;37587,5582883;13473,9343871;10208,329102;204284,8095703;38414,4576113;17162,0089569;74204,5446777;13473,9347534;10208,3281252;58687,6010744;-4658,0622102;-2723,6531522;-36616,9863894;-0,000366300000678166;0,000976799999989453
"20";2024;0,0146484;598133,8906252;190881,5830079;560800,0546874;232142,5820312;172461,3437501;264022,7539063;33334,2915499;14261,0762941;37058,1115114;13268,6510012;10381,8154298;201459,5317384;38101,2387389;17048,3919526;74530,9611814;13268,6514894;10381,8164066;62563,2221679;-4766,947189;-2787,3156585;-37472,84967;-0,000488199999381322;-0,000976799999989453
"21";2025;0,0043945;598245,34375;190887,8437499;560843,2109376;232146,5117187;172012,6611329;261017,2099612;33235,0729828;14250,0332031;37032,6812743;13248,9866639;10099,5771488;200802,4440919;38107,1224978;17098,8035277;75331,7512205;13248,9861145;10099,576172;60214,7658693;-4872,04951500001;-2848,7703246;-38299,0699462;0,000549399999727029;0,000976799999989453
"22";2026;0,0078124;597699,5234375;190724,9218749;560444,546875;231804,9921875;170760,9658202;260239,1374508;33590,525818;14392,8483583;37426,4660034;13461,2765807;10147,8105469;203264,4562987;38569,1420592;17303,9340973;76563,2788086;13461,2765502;10147,8105469;56974,6811521;-4978,6162412;-2911,085739;-39136,8128052;3,04999994114041e-05;0
"23";2027;0,0083008;599254,5898437;191158,8291017;561724,7851562;232532,5078125;172141,4941408;256053,5302733;32751,5683135;14087,4501955;36549,9057618;12957,391449;10151,6728514;197820,5307617;37826,5217896;17054,8674621;76444,0627443;12957,391449;10151,6733402;58232,9995116;-5074,9534761;-2967,4172666;-39894,1569825;0;-0,00048880000031204
"24";2028;0,0048828;599826,8554686;191182,1035157;561805,78125;232350,1562501;171566,6630858;256847,4106447;32680,6796875;14148,6339112;36732,2079468;13155,0350038;10031,341309;199543,3867188;37847,7969972;17169,9385072;77350,8393554;13155,0352479;10031,341309;57304,0239259;-5167,1173097;-3021,304596;-40618,6314086;-0,000244099999690661;0
"25";2029;0,0117187;598665,9804688;190887,234375;561006,875;231792,8007813;170494,4218751;255395,1110842;33080,0669402;14279,8608398;37104,3831179;13428,0874634;10037,5732425;201371,7927246;38342,0677797;17356,6480713;78468,9221192;13428,0882566;10037,5742185;54023,3183596;-5262,0008395;-3076,7872315;-41364,5390013;-0,000793199998952332;-0,000975999999354826
"26";2030;0,0009766;599596,7929688;191238,1142579;562071,25;232362,5449217;171818,241211;255262,574951;32702,5866546;14089,4501343;36526,7869874;13085,1460572;10187,3555912;198083,1484375;38050,0093689;17216,1824646;78562,7929687;13085,1469422;10187,3550413;57179,4265135;-5347,4227143;-3126,7323303;-42036,0059813;-0,000885000001289882;0,000549899998077308
"27";2031;0,0053711;599438,4414063;191206,0478516;562001,7343751;232261,3593751;171450,2880859;254098,3356935;32721,1804503;14113,0787658;36596,6361086;13153,9883729;9982,3999026;198293,8598635;38149,2389833;17286,9586791;79266,5109863;13153,9882508;9982,3999026;55804,47583;-5428,058533;-3173,8799133;-42669,8748777;0,000122100000226055;0
"28";2032;0,0048828;598288,4179688;190921,158203;561242,5546876;231745,7226562;170254,5683593;252383,7209471;33205,0359651;14250,6398009;36971,4365846;13345,5974119;9982,1318362;200303,9819336;38715,2293091;17472,5485229;80287,0046387;13345,5981141;9982,1313474;52079,7390135;-5510,193344;-3221,908722;-43315,5680541;-0,000702199999068398;0,00048880000031204
"29";2033;0,0024415;598969,6132812;191310,7529297;562439,2539061;232202,8496093;171411,629883;251203,7819824;32809,8572541;14047,5822448;36362,4956054;13131,7970583;10098,3760988;196700,559082;38390,6477356;17310,7657165;80232,9804686;13131,7969971;10098,3755489;54503,2229004;-5580,79048150001;-3263,1834717;-43870,4848632;6,12000003457069e-05;0,000549899999896297
"30";2034;0,0063477;599246,46875;191275,5859374;562327,6249998;232293,859375;171167,8759766;251203,7521973;32784,1171264;14072,2415773;36440,7581177;13076,4728396;9953,4790041;197425,9863282;38431,5285339;17374,3808288;80834,9716799;13076,4732666;9953,4790041;53777,7658691;-5647,4114075;-3302,1392515;-44394,2135622;-0,000427000000854605;0
"31";2035;0,0029297;597848,3671875;190893,7958984;561252,3398435;231223,7363281;170067,1542969;252256,9916993;33271,1540832;14269,3634337;37010,4072876;13584,9256286;10013,1054691;200738,6811523;38991,4667967;17614,1267395;81977,6748047;13584,9248657;10013,1054691;51518,310547;-5720,3127135;-3344,7633058;-44967,2675171;0,000762900001063826;0
"32";2036;0,0097656;598304,9765624;191178,9746095;562121,4062498;231787,9941407;171296,1435545;252500,5356447;33009,5682984;14103,3632813;36509,9234008;13380,1246641;10154,3444827;197656,0317382;38793,507843;17485,3331604;81977,3796385;13380,1254273;10154,3455807;54844,5039065;-5783,9395446;-3381,9698791;-45467,4562377;-0,000763199999710196;-0,00109800000063842
"33";2037;0,0002441;598645,1640626;191186,745117;562131,828125;231873,6269532;171117,0664062;250026,5849612;32823,0478972;14072,5216675;36435,9383544;13250,7087403;9910,057617;196963,5856933;38667,0219115;17489,5954283;82375,3291015;13250,7084351;9910,057129;53062,9992679;-5843,9740143;-3417,0737608;-45939,3907471;0,000305200001093908;0,000488000001496403
"34";2038;0,003418;597100,25;190839,2666016;561198,9765626;229947,7480469;169891,8662111;251203,7521973;33532,171814;14289,2864991;37025,8557741;13512,1163941;10006,7915041;200569,9482422;39438,6436767;17742,9012145;83456,5209962;13512,1165772;10006,7915041;50633,8039551;-5906,4718627;-3453,6147154;-46430,6652221;-0,000183100000867853;0
"35";2039;0,0024415;598019,5664062;191172,3759765;562165,4492189;231097,7753906;171046,2050781;250156,25;32979,0221557;14077,618225;36429,0885619;13535,9228212;10098,1122433;196947,3535157;38941,4590453;17563,9574586;83299,7045899;13535,922302;10098,1122433;53208,8964843;-5962,4368896;-3486,3392336;-46870,616028;0,000519200000780984;0
"36";2040;0;598348,5273437;191181,0898438;562200,5351562;231542,6308592;170824,7714844;248052,7094728;32949,466736;14069,4253235;36394,2069094;13255,6491699;9895,0170895;196610,4421388;38965,3145447;17586,996338;83684,6979981;13255,6495054;9895,0170895;51442,267334;-6015,8478087;-3517,5710145;-47290,4910887;-0,000335499998982414;0
"37";2041;0,0019531;595742,6601565;190803,243164;561159,6640624;228980,5117187;169611,8857421;250542,4389649;33512,1861267;14305,8179627;37059,1903687;13484,9591674;10023,4567872;200881,7497558;39584,5746459;17856,4486999;84794,111084;13484,9591064;10023,4578861;49660,6892091;-6072,3885192;-3550,6307372;-47734,9207153;6,10000006417977e-05;-0,00109890000021551
"38";2042;0,0004883;596961,7500001;191098,3730469;562002,390625;230509,4882812;170826,8710936;250140,4858402;33325,4567262;14108,0168152;36496,7677612;13718,9351502;10136,2834469;197376,8571777;39451,234253;17689,8645935;84651,3820802;13718,9364931;10136,2823489;52763,6286625;-6125,7775268;-3581,8477783;-48154,614319;-0,00134289999914472;0,00109800000063842
"39";2043;0,0083007;596964,828125;190964,0810547;561636,6523438;230094,3828124;170753,3486329;251579,8620607;33412,4770965;14189,8312682;36720,3617557;13600,9420166;10020,1250002;198732,0178223;39586,9013062;17800,1261596;85257,4074708;13600,9433592;10020,1245114;52847,8442384;-6174,4242097;-3610,2948914;-48537,0457151;-0,00134260000049835;0,00048880000031204
"40";2044;0,0014649;594003,140625;190751,5;560478,0664062;227870,029297;169532,7548829;246742,9982908;33344,7158205;14255,1356813;36819,945862;13343,0295106;9894,7230222;198989,0688476;39570,4923096;17895,4570922;85760,6904296;13343,0305174;9894,7235721;47753,9294432;-6225,7764891;-3640,3214109;-48940,7445676;-0,00100680000105058;-0,000549899999896297
"41";2045;0,0053712;596092,7382813;191165,7548828;561926,5781249;229052,1992187;170670,5410158;250788,9084472;33638,9185335;14140,5376587;36656,4111939;13967,2937315;10180,3079833;197352,7026366;39910,5859986;17807,6906128;85957,8847656;13967,2939147;10180,3085323;53436,2058106;-6271,6674651;-3667,1529541;-49301,4735717;-0,000183199999810313;-0,000548999998500221
"42";2046;0,0004883;598157,753906;191445,8173829;563070,3242186;230766,6992188;171175,6601562;248960,4077148;33006,0905609;14008,0487977;36189,8560178;13459,1976013;9897,8134766;195258,6618652;39314,2385863;17696,5372313;85778,154785;13459,1980592;9897,8144534;53701,7458496;-6308,14802540001;-3688,4884336;-49588,2987672;-0,000457899999673828;-0,000976799999989453
"43";2047;0,0019531;596445,6835937;191059,5263672;561967,3554687;228712,2265625;169994,4296874;252746,9726562;33597,115143;14263,9721069;36926,2773438;13775,2486573;9977,1611326;200148,821533;39946,0393676;17976,2990724;86835,0717775;13775,2494813;9977,1601566;52598,1511232;-6348,9242246;-3712,3269655;-49908,7944337;-0,000824000000648084;0,000975999999354826
"44";2048;0,0058593;598002,8046875;191477,4560546;563168,5585937;230950,1210938;171249,9863282;247245,9172362;33018,4285585;13953,6247863;36027,7788695;13427,8404236;9943,9318853;193968,7583009;39406,7517702;17688,9890137;86246,2934568;13427,8414305;9943,9307864;53277,1589353;-6388,32321169999;-3735,3642274;-50218,5145873;-0,00100690000181203;0,00109890000021551
"45";2049;0,0004883;598635,4414059;191348,8378906;562763,9335937;230733,1738282;170638,131836;249352,4187014;32839,0193178;14043,7275086;36316,0045773;13384,2540895;9853,8935551;197567,8378908;39267,5192871;17802,5853883;86850,3876953;13384,2548523;9853,8930663;51784,5808106;-6428,4999693;-3758,8578797;-50534,383118;-0,000762800000302377;0,00048880000031204
"46";2050;0;592797,9492186;190574,4501952;559772,2968749;226444,2529298;169070,6669921;249997,8454589;33501,426697;14387,2837219;37152,3552247;13667,7286682;10013,0469973;201813,97583;39981,583557;18176,3454893;88092,7890624;13667,7287903;10013,0464474;48183,8696289;-6480,15686;-3789,0617674;-50940,4338377;-0,000122100000226055;0,000549899999896297
"47";2051;0,0078124;592680,0546875;190777,4648437;560724,3749998;226121,4511721;170300,8378905;251551,1569825;34256,3514098;14250,1692201;36980,3911742;14240,6242978;10236,4342039;199328,6298829;40776,6987305;18062,7289735;88236,7314453;14240,624664;10236,4336549;52222,5270996;-6520,3473207;-3812,5597534;-51256,3402711;-0,000366199999916716;0,000549000000319211
"48";2052;0,0112304;592202,9765624;190861,9257811;560960,2734375;225442,1796875;170044,7656249;244515,4709474;33192,4045867;14147,4379274;36499,3968508;13500,1520999;9838,50647;196577,2446289;39746,3085327;17979,6199342;88019,5444335;13500,1521608;9838,5059201;47938,2263185;-6553,90394600001;-3832,1820068;-51520,1475827;-6,08999998803483e-05;0,000549899999896297
"49";2053;0,0039062;588601,1835938;190697,1787109;558779,8437499;222952,7509766;168533,3798827;246211,3725583;33734,9813844;14342,2739259;36871,5023193;13878,5902711;9990,1632079;200789,3728027;40326,1189574;18196,2290954;88684,3647463;13878,5907897;9990,1626589;45421,9997556;-6591,137573;-3853,9551695;-51812,862427;-0,000518599999850267;0,000549000000319211
"50";2054;0,0014649;591035,3945312;190899,0791017;560346,1953123;224411,7167969;170042,3535158;249595,9396973;34268,3186492;14200,738037;37030,6925659;14375,4921568;10234,1095585;198742,7548827;40892,4993287;18074,014679;89103,2905273;14375,4924621;10234,1090086;50853,1848146;-6624,1806795;-3873,276642;-52072,5979614;-0,000305299998217379;0,000549899999896297
"51";2055;0,0048829;591827,4687497;190839,9121092;561391,6484374;224866,0791015;170070,8164062;246976,5297849;33525,7761233;14189,7579652;36683,7633666;13839,9802248;9941,2359624;197794,5886229;40179,869751;18080,5257566;88991,5009766;13839,9812929;9941,2354125;49181,941162;-6654,0936277;-3890,7677914;-52307,73761;-0,00106810000033875;0,000549899999896297
"52";2056;0,012207;587928,2109374;190719,5566406;558880,1875;222024,0478515;168729,2294922;243724,5324707;33453,3977205;14276,0177005;36567,0397336;13759,1547548;9879,0427243;199070,7163088;40139,5186157;18185,5104065;89126,5336914;13759,1542971;9879,0438232;44653,8161619;-6686,1208952;-3909,492706;-52559,4939578;0,000457699999969918;-0,00109890000021551
"53";2057;0,0029297;590612,390625;191069,0078125;560678,4843751;223716,7285159;169888,4062501;245809,4272462;33957,7265321;14110,0065004;36806,9053954;14143,8005373;10117,909668;197009,4343262;40670,9627074;18035,3547976;89579,5312501;14143,8003542;10117,909668;48799,99292;-6713,2361753;-3925,3482972;-52772,6258547;0,000183099999048864;0
"54";2058;0,006836;591727,4375001;190919,8964843;561655,21875;224575,0058593;169944,5195313;247495,2502441;33585,1822203;14185,4632566;36668,6081541;13949,7422484;9986,9548339;198305,5205078;40326,2619019;18127,0913392;89660,1123046;13949,7425536;9986,9559328;49189,7297363;-6741,0796816;-3941,6280826;-52991,5041505;-0,000305199999274919;-0,00109889999839652
"55";2059;0,0083008;588309,7734377;190650,1582031;559360,2734377;222044,689453;168912,7148439;246331,0339353;33671,0565187;14317,3366091;36800,9957276;14039,2076113;9958,512451;200059,0954587;40443,1960448;18277,1284485;90036,6850587;14039,2085266;9958,5135499;46271,9384766;-6772,1395261;-3959,7918394;-53235,6893311;-0,000915299999178387;-0,00109890000021551
"56";2060;0,0029297;590378,6562501;190978,9072266;560879,125;223028,6406249;170216,3857421;247222,9699707;33987,1632536;14127,35437;36747,8605347;14343,3199765;10106,6615601;197165,1147464;40781,7752685;18100,2850037;90160,2006834;14343,3202516;10106,6615601;50057,8552243;-6794,61201490001;-3972,9306337;-53412,3401487;-0,000275099999271333;0
"57";2061;0,0058593;591588,5351562;190858,6904296;561531,0898437;224186,9765624;170156,6406249;248675,27417;33753,8650209;14207,1362306;36723,7316894;14144,9019774;9987,9814451;198497,7731931;40570,7623291;18193,0952454;90311,2446288;14144,9025574;9987,9814451;50177,5009769;-6816,8973082;-3985,9590148;-53587,5129394;-0,000580000001718872;0
"58";2062;0,0043946;588733,6132813;190644,9296876;559555,1015625;222180,6816408;169085,5664062;246318,1059568;33624,6689454;14299,3354798;36791,2256469;14071,2613526;9919,5493165;199726,993164;40470,8050537;18302,3894654;90608,5483398;14071,2619019;9919,5493165;46591,1127928;-6846,1361083;-4003,0539856;-53817,3226929;-0,000549300000784569;0
"59";2063;0;591033,5429688;190793,196289;560488,40625;223353,0849609;170499,5625;254131,8151854;34607,2512664;14267,3358153;37106,4197999;14950,3526002;10297,9205935;200301,9060059;41474,692688;18282,8474121;91091,2363282;14950,3526002;10297,9200436;53829,9091795;-6867,4414216;-4015,5115968;-53984,8165283;0;0,000549900001715287
"60";2064;0;593257,7382813;190686,5498047;560994,7929687;225555,3984375;170729,0185545;251139,1601562;33908,4968568;14232,9008789;36818,6805419;14347,889404;9981,1328124;198622,8408202;40800,4591063;18262,7524415;90996,2807617;14347,8904726;9981,1328124;52516,319336;-6891,9622495;-4029,8515626;-54177,6002198;-0,00106859999868902;0
"61";2065;0,0039063;595586,4062501;195776,930664;571113,0546875;221643,1113282;168330,7763671;227542,6030272;33294,2939759;14303,9273568;36978,3202667;14299,596359;8051,4147033;177915,2915038;38495,2826112;17345,0364668;77863,2070412;14299,5976563;8051,4147033;49627,3115234;-5200,9886353;-3041,10911;-40884,8867745;-0,0012972999993508;0
"62";2066;14165,759766;579632,4843744;210550,9921872;608569,1718744;217583,4843744;171968,3671872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"63";2067;14165,759766;579632,4843744;210550,9921872;608569,1718744;217583,4843744;171968,3671872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";2068;0,0002595;579585,5546873;209477,2851561;605363,3984376;219079,1035158;170707,8222655;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;904,8249876;232,6784089;766,6457464;881,9328519;154,4901012;-0,000346600000739272;-14,4995622;-8,47818649999999;-113,9812584;-6,86000000769127e-05;-1,19999999981246e-05
"65";2069;0,000168;581075,910156;208967,3476563;603800,5351565;222674,7851561;169966,0009766;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;920,6805326;241,9494407;891,2860678;881,9328519;154,4901012;-0,000346600000739272;-30,3551072;-17,7492183;-238,6215798;-6,86000000769127e-05;-1,19999999981246e-05
"66";2070;9,16e-05;583234,0234373;208414,763672;602094,7578124;227436,4687502;169101,8242186;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;940,2465639;253,3900213;1045,0941698;881,9328519;154,4901012;-0,000346600000739272;-49,9211385;-29,1897989;-392,4296818;-6,86000000769127e-05;-1,19999999981246e-05
"67";2071;1,91e-05;585441,234375;207863,3808593;600391,5742188;232273,5078124;168233,5673829;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;960,0297422;264,9576131;1200,6095199;881,9328519;154,4901012;-0,000346600000739272;-69,7043168;-40,7573907;-547,9450319;-6,86000000769127e-05;-1,19999999981246e-05
"68";2072;9,16e-05;587661,4609375;207312,2929688;598689,0585936;237130,5722654;167364,2353516;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;979,8704052;276,5587801;1356,5764084;881,9328519;154,4901012;-0,000346600000739272;-89,5449798000001;-52,3585577;-703,9119204;-6,86000000769127e-05;-1,19999999981246e-05
"69";2073;0,0002441;598673,8085937;205631,1132814;593456,3789062;246584,4355471;164032,0048828;24004,8696138;4451,6270235;1121,0010683;3263,3220443;3278,1947023;772,4503788;24004,8707579;4602,9952161;1209,5085582;4453,2223358;3278,1946943;772,4502864;-0,00114409999878262;-151,3681926;-88,5074898999999;-1189,9002915;8,00000043454929e-06;9,23999998576619e-05
"70";2074;0,0001221;625549,1953124;202543,6093752;582922,4296875;248308,6640627;158228,9023436;39192,9812015;9017,9003524;1956,481411;5502,4394455;3432,2911376;1386,526794;39192,9816286;9300,4029045;2121,6655904;7723,1877594;3432,2911071;1386,5267028;-0,000427099999797065;-282,502552100001;-165,1841794;-2220,7483139;3,05000003208988e-05;9,11999998152169e-05
"71";2075;0,0004883;662413,9882813;199534,3339844;569501,8632812;247661,8710939;150906,6953125;55971,6138304;12553,1328581;3028,4447482;8199,2516633;3966,7824556;2213,859192;55971,6174926;13043,4471817;3315,1392252;12053,5886843;3966,7825167;2213,859192;-0,00366220000432804;-490,314323600001;-286,694477;-3854,337021;-6,1100000039005e-05;0
"72";2076;0,0003051;669749,8437502;197701,34375;555124,3242189;247719,0527344;143138,0517579;69536,9920045;11424,7913972;3974,8333512;10513,52919;4115,2274626;2963,2710576;69536,9883422;12212,5996934;4435,4787141;16706,4791869;4115,2276458;2963,270874;0,00366230000508949;-787,808296199999;-460,6453629;-6192,9499969;-0,000183199999810313;0,000183599999672879
"73";2077;0;665630,4531249;197504,5947265;540912,1914064;247320,0019533;135652,2773438;82207,5402221;13800,0143738;4897,8490069;12740,3065492;4388,8468932;3702,6716304;82207,5518798;14958,8391039;5575,4338686;21849,7984008;4388,8469847;3702,6712644;-0,0116577000007965;-1158,8247301;-677,5848617;-9109,4918516;-9,15000000532018e-05;0,000366000000212807
"74";2078;0,0048828;662024,8124997;198878,040039;527261,8398437;246827,9726563;128804,5839844;92049,5950319;15837,4508972;5641,6693573;14537,4331055;4653,9379732;4305,4094244;92049,5969241;17426,6307677;6570,8910064;27029,9450074;4653,9380952;4305,4097904;-0,00189220000174828;-1589,1798705;-929,2216491;-12492,5119019;-0,000122000000374101;-0,000365999999303313
"75";2079;0,0019531;593750,1445312;190128,4931639;513846,03125;233271,9414063;118844,2124025;169830,0593263;25517,9855193;9772,4349976;28529,4279174;7545,1165926;8232,5463864;168291,6317139;27596,3464966;10987,6871567;44867,361206;7545,1165926;8232,5456544;1538,4276124;-2078,3609773;-1215,2521591;-16337,9332886;0;0,000732000002244604
"76";2080;0,0041504;594759,875;188403,3320313;507219,375;234072,2890625;114695,1923829;176680,9549562;36883,6623993;11696,1656798;29744,3377685;9521,0982972;8612,8593744;164545,2547607;39360,5669249;13144,4544218;49215,2147216;9521,0990447;8612,8593744;12135,7001955;-2476,9045256;-1448,288742;-19470,8769531;-0,00074750000021595;0
"77";2081;0,0021972;616454,0195313;194865,6240235;521131,4101562;239857,9179687;116757,303711;181714,9808348;32211,1736756;11307,5084384;30603,6408079;8389,3248445;8854,8244632;160854,0065916;35094,720459;12993,5697631;53271,1381835;8389,3247225;8854,82373;20860,9742432;-2883,5467834;-1686,0613247;-22667,4973756;0,000121999999464606;0,00073319999864907
"78";2082;0,0012207;613607,0976562;197790,0791015;551563,6250001;239363,6250001;123656,5664062;203709,5307617;32732,8207091;11832,4876709;34137,6887818;8896,4938963;9910,1271972;172584,0551755;36010,4556883;13748,9773712;59903,0800782;8896,4944156;9910,1264652;31125,4755862;-3277,6349792;-1916,4897003;-25765,3912964;-0,000519299999723444;0,000732000000425614
